Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Trip Duration (hh:mm),Trip Duration (in mins),Trip Date,Request Time,Day Of Week,Is Weekend,Trip Completed,Driver Assigned,Trip Request Time Slot
2687,Airport,,No Cars Available,13-07-2016 00:31,,NA,NA,13-07-2016,12:31 AM,Wednesday,No,No,No,Night
2690,Airport,,No Cars Available,13-07-2016 00:44,,NA,NA,13-07-2016,12:44 AM,Wednesday,No,No,No,Night
2695,Airport,,No Cars Available,13-07-2016 00:48,,NA,NA,13-07-2016,12:48 AM,Wednesday,No,No,No,Night
2693,Airport,,No Cars Available,13-07-2016 00:49,,NA,NA,13-07-2016,12:49 AM,Wednesday,No,No,No,Night
2696,Airport,,No Cars Available,13-07-2016 00:50,,NA,NA,13-07-2016,12:50 AM,Wednesday,No,No,No,Night
2694,Airport,,No Cars Available,13-07-2016 00:50,,NA,NA,13-07-2016,12:50 AM,Wednesday,No,No,No,Night
2698,Airport,,No Cars Available,13-07-2016 00:55,,NA,NA,13-07-2016,12:55 AM,Wednesday,No,No,No,Night
2697,City,,No Cars Available,13-07-2016 00:57,,NA,NA,13-07-2016,12:57 AM,Wednesday,No,No,No,Night
2699,Airport,,No Cars Available,13-07-2016 00:59,,NA,NA,13-07-2016,12:59 AM,Wednesday,No,No,No,Night
2700,City,,No Cars Available,13-07-2016 01:03,,NA,NA,13-07-2016,1:03 AM,Wednesday,No,No,No,Night
2703,City,,No Cars Available,13-07-2016 01:09,,NA,NA,13-07-2016,1:09 AM,Wednesday,No,No,No,Night
2705,Airport,,No Cars Available,13-07-2016 01:15,,NA,NA,13-07-2016,1:15 AM,Wednesday,No,No,No,Night
2706,Airport,,No Cars Available,13-07-2016 01:21,,NA,NA,13-07-2016,1:21 AM,Wednesday,No,No,No,Night
2710,Airport,,No Cars Available,13-07-2016 01:44,,NA,NA,13-07-2016,1:44 AM,Wednesday,No,No,No,Night
2711,City,,No Cars Available,13-07-2016 01:47,,NA,NA,13-07-2016,1:47 AM,Wednesday,No,No,No,Night
2712,Airport,,No Cars Available,13-07-2016 01:53,,NA,NA,13-07-2016,1:53 AM,Wednesday,No,No,No,Night
2716,City,,No Cars Available,13-07-2016 01:56,,NA,NA,13-07-2016,1:56 AM,Wednesday,No,No,No,Night
2715,Airport,,No Cars Available,13-07-2016 01:58,,NA,NA,13-07-2016,1:58 AM,Wednesday,No,No,No,Night
2718,City,,No Cars Available,13-07-2016 02:06,,NA,NA,13-07-2016,2:06 AM,Wednesday,No,No,No,Night
2720,City,,No Cars Available,13-07-2016 02:13,,NA,NA,13-07-2016,2:13 AM,Wednesday,No,No,No,Night
2722,Airport,,No Cars Available,13-07-2016 02:16,,NA,NA,13-07-2016,2:16 AM,Wednesday,No,No,No,Night
2721,Airport,,No Cars Available,13-07-2016 02:22,,NA,NA,13-07-2016,2:22 AM,Wednesday,No,No,No,Night
2725,Airport,,No Cars Available,13-07-2016 02:26,,NA,NA,13-07-2016,2:26 AM,Wednesday,No,No,No,Night
2726,City,,No Cars Available,13-07-2016 02:27,,NA,NA,13-07-2016,2:27 AM,Wednesday,No,No,No,Night
2724,City,,No Cars Available,13-07-2016 02:31,,NA,NA,13-07-2016,2:31 AM,Wednesday,No,No,No,Night
2734,City,,No Cars Available,13-07-2016 02:35,,NA,NA,13-07-2016,2:35 AM,Wednesday,No,No,No,Night
2728,City,,No Cars Available,13-07-2016 02:35,,NA,NA,13-07-2016,2:35 AM,Wednesday,No,No,No,Night
2730,City,,No Cars Available,13-07-2016 02:37,,NA,NA,13-07-2016,2:37 AM,Wednesday,No,No,No,Night
2727,City,,No Cars Available,13-07-2016 02:38,,NA,NA,13-07-2016,2:38 AM,Wednesday,No,No,No,Night
2735,Airport,,No Cars Available,13-07-2016 02:43,,NA,NA,13-07-2016,2:43 AM,Wednesday,No,No,No,Night
2738,City,,No Cars Available,13-07-2016 02:48,,NA,NA,13-07-2016,2:48 AM,Wednesday,No,No,No,Night
2739,Airport,,No Cars Available,13-07-2016 02:55,,NA,NA,13-07-2016,2:55 AM,Wednesday,No,No,No,Night
2737,Airport,,No Cars Available,13-07-2016 02:56,,NA,NA,13-07-2016,2:56 AM,Wednesday,No,No,No,Night
2741,Airport,,No Cars Available,13-07-2016 03:10,,NA,NA,13-07-2016,3:10 AM,Wednesday,No,No,No,Night
2743,Airport,,No Cars Available,13-07-2016 03:12,,NA,NA,13-07-2016,3:12 AM,Wednesday,No,No,No,Night
2744,City,,No Cars Available,13-07-2016 03:13,,NA,NA,13-07-2016,3:13 AM,Wednesday,No,No,No,Night
2745,City,,No Cars Available,13-07-2016 03:14,,NA,NA,13-07-2016,3:14 AM,Wednesday,No,No,No,Night
2748,Airport,,No Cars Available,13-07-2016 03:19,,NA,NA,13-07-2016,3:19 AM,Wednesday,No,No,No,Night
2749,Airport,,No Cars Available,13-07-2016 03:30,,NA,NA,13-07-2016,3:30 AM,Wednesday,No,No,No,Night
2753,City,,No Cars Available,13-07-2016 03:33,,NA,NA,13-07-2016,3:33 AM,Wednesday,No,No,No,Night
2751,Airport,,No Cars Available,13-07-2016 03:33,,NA,NA,13-07-2016,3:33 AM,Wednesday,No,No,No,Night
2754,Airport,,No Cars Available,13-07-2016 03:35,,NA,NA,13-07-2016,3:35 AM,Wednesday,No,No,No,Night
2755,Airport,,No Cars Available,13-07-2016 03:37,,NA,NA,13-07-2016,3:37 AM,Wednesday,No,No,No,Night
2756,Airport,,No Cars Available,13-07-2016 03:41,,NA,NA,13-07-2016,3:41 AM,Wednesday,No,No,No,Night
2757,Airport,,No Cars Available,13-07-2016 03:44,,NA,NA,13-07-2016,3:44 AM,Wednesday,No,No,No,Night
2760,City,,No Cars Available,13-07-2016 03:46,,NA,NA,13-07-2016,3:46 AM,Wednesday,No,No,No,Night
2763,City,,No Cars Available,13-07-2016 03:58,,NA,NA,13-07-2016,3:58 AM,Wednesday,No,No,No,Night
2765,Airport,,No Cars Available,13-07-2016 04:03,,NA,NA,13-07-2016,4:03 AM,Wednesday,No,No,No,Night
2766,City,,No Cars Available,13-07-2016 04:11,,NA,NA,13-07-2016,4:11 AM,Wednesday,No,No,No,Night
2770,Airport,,No Cars Available,13-07-2016 04:22,,NA,NA,13-07-2016,4:22 AM,Wednesday,No,No,No,Night
2773,Airport,,No Cars Available,13-07-2016 04:32,,NA,NA,13-07-2016,4:32 AM,Wednesday,No,No,No,Night
2776,City,,No Cars Available,13-07-2016 04:38,,NA,NA,13-07-2016,4:38 AM,Wednesday,No,No,No,Night
2772,Airport,,No Cars Available,13-07-2016 04:40,,NA,NA,13-07-2016,4:40 AM,Wednesday,No,No,No,Night
2775,Airport,,No Cars Available,13-07-2016 04:42,,NA,NA,13-07-2016,4:42 AM,Wednesday,No,No,No,Night
2783,Airport,,No Cars Available,13-07-2016 04:50,,NA,NA,13-07-2016,4:50 AM,Wednesday,No,No,No,Night
2790,City,,No Cars Available,13-07-2016 04:53,,NA,NA,13-07-2016,4:53 AM,Wednesday,No,No,No,Night
2804,City,,No Cars Available,13-07-2016 04:58,,NA,NA,13-07-2016,4:58 AM,Wednesday,No,No,No,Night
2807,City,,No Cars Available,13-07-2016 05:04,,NA,NA,13-07-2016,5:04 AM,Wednesday,No,No,No,Night
2817,City,,No Cars Available,13-07-2016 05:04,,NA,NA,13-07-2016,5:04 AM,Wednesday,No,No,No,Night
2812,City,,No Cars Available,13-07-2016 05:10,,NA,NA,13-07-2016,5:10 AM,Wednesday,No,No,No,Night
2821,City,,No Cars Available,13-07-2016 05:13,,NA,NA,13-07-2016,5:13 AM,Wednesday,No,No,No,Night
2843,City,,No Cars Available,13-07-2016 05:27,,NA,NA,13-07-2016,5:27 AM,Wednesday,No,No,No,Night
2838,City,,No Cars Available,13-07-2016 05:30,,NA,NA,13-07-2016,5:30 AM,Wednesday,No,No,No,Night
2850,Airport,,No Cars Available,13-07-2016 05:37,,NA,NA,13-07-2016,5:37 AM,Wednesday,No,No,No,Night
2870,City,,No Cars Available,13-07-2016 05:41,,NA,NA,13-07-2016,5:41 AM,Wednesday,No,No,No,Night
2868,City,,No Cars Available,13-07-2016 05:44,,NA,NA,13-07-2016,5:44 AM,Wednesday,No,No,No,Night
2852,City,,No Cars Available,13-07-2016 05:44,,NA,NA,13-07-2016,5:44 AM,Wednesday,No,No,No,Night
2874,City,,No Cars Available,13-07-2016 05:45,,NA,NA,13-07-2016,5:45 AM,Wednesday,No,No,No,Night
2878,City,,No Cars Available,13-07-2016 05:55,,NA,NA,13-07-2016,5:55 AM,Wednesday,No,No,No,Night
2892,City,,No Cars Available,13-07-2016 05:55,,NA,NA,13-07-2016,5:55 AM,Wednesday,No,No,No,Night
2882,City,,No Cars Available,13-07-2016 05:58,,NA,NA,13-07-2016,5:58 AM,Wednesday,No,No,No,Night
2893,City,,No Cars Available,13-07-2016 06:04,,NA,NA,13-07-2016,6:04 AM,Wednesday,No,No,No,Morning
2904,City,,No Cars Available,13-07-2016 06:07,,NA,NA,13-07-2016,6:07 AM,Wednesday,No,No,No,Morning
2915,City,,No Cars Available,13-07-2016 06:20,,NA,NA,13-07-2016,6:20 AM,Wednesday,No,No,No,Morning
2921,City,,No Cars Available,13-07-2016 06:20,,NA,NA,13-07-2016,6:20 AM,Wednesday,No,No,No,Morning
2925,City,,No Cars Available,13-07-2016 06:21,,NA,NA,13-07-2016,6:21 AM,Wednesday,No,No,No,Morning
2930,City,,No Cars Available,13-07-2016 06:26,,NA,NA,13-07-2016,6:26 AM,Wednesday,No,No,No,Morning
2949,City,,No Cars Available,13-07-2016 06:40,,NA,NA,13-07-2016,6:40 AM,Wednesday,No,No,No,Morning
2955,City,,No Cars Available,13-07-2016 06:41,,NA,NA,13-07-2016,6:41 AM,Wednesday,No,No,No,Morning
2954,City,,No Cars Available,13-07-2016 06:44,,NA,NA,13-07-2016,6:44 AM,Wednesday,No,No,No,Morning
2976,City,,No Cars Available,13-07-2016 06:50,,NA,NA,13-07-2016,6:50 AM,Wednesday,No,No,No,Morning
2967,City,,No Cars Available,13-07-2016 06:52,,NA,NA,13-07-2016,6:52 AM,Wednesday,No,No,No,Morning
2972,City,,No Cars Available,13-07-2016 06:55,,NA,NA,13-07-2016,6:55 AM,Wednesday,No,No,No,Morning
2980,City,,No Cars Available,13-07-2016 06:57,,NA,NA,13-07-2016,6:57 AM,Wednesday,No,No,No,Morning
2981,City,,No Cars Available,13-07-2016 07:03,,NA,NA,13-07-2016,7:03 AM,Wednesday,No,No,No,Morning
2984,City,,No Cars Available,13-07-2016 07:05,,NA,NA,13-07-2016,7:05 AM,Wednesday,No,No,No,Morning
2999,Airport,,No Cars Available,13-07-2016 07:10,,NA,NA,13-07-2016,7:10 AM,Wednesday,No,No,No,Morning
3003,City,,No Cars Available,13-07-2016 07:13,,NA,NA,13-07-2016,7:13 AM,Wednesday,No,No,No,Morning
3000,City,,No Cars Available,13-07-2016 07:16,,NA,NA,13-07-2016,7:16 AM,Wednesday,No,No,No,Morning
3007,City,,No Cars Available,13-07-2016 07:21,,NA,NA,13-07-2016,7:21 AM,Wednesday,No,No,No,Morning
3002,City,,No Cars Available,13-07-2016 07:21,,NA,NA,13-07-2016,7:21 AM,Wednesday,No,No,No,Morning
3011,City,,No Cars Available,13-07-2016 07:22,,NA,NA,13-07-2016,7:22 AM,Wednesday,No,No,No,Morning
3029,City,,No Cars Available,13-07-2016 07:36,,NA,NA,13-07-2016,7:36 AM,Wednesday,No,No,No,Morning
3047,City,,No Cars Available,13-07-2016 07:42,,NA,NA,13-07-2016,7:42 AM,Wednesday,No,No,No,Morning
3046,City,,No Cars Available,13-07-2016 07:43,,NA,NA,13-07-2016,7:43 AM,Wednesday,No,No,No,Morning
3056,City,,No Cars Available,13-07-2016 07:48,,NA,NA,13-07-2016,7:48 AM,Wednesday,No,No,No,Morning
3058,City,,No Cars Available,13-07-2016 07:55,,NA,NA,13-07-2016,7:55 AM,Wednesday,No,No,No,Morning
3071,City,,No Cars Available,13-07-2016 08:07,,NA,NA,13-07-2016,8:07 AM,Wednesday,No,No,No,Morning
3077,City,,No Cars Available,13-07-2016 08:12,,NA,NA,13-07-2016,8:12 AM,Wednesday,No,No,No,Morning
3078,City,,No Cars Available,13-07-2016 08:14,,NA,NA,13-07-2016,8:14 AM,Wednesday,No,No,No,Morning
3095,City,,No Cars Available,13-07-2016 08:15,,NA,NA,13-07-2016,8:15 AM,Wednesday,No,No,No,Morning
3091,City,,No Cars Available,13-07-2016 08:16,,NA,NA,13-07-2016,8:16 AM,Wednesday,No,No,No,Morning
3087,City,,No Cars Available,13-07-2016 08:19,,NA,NA,13-07-2016,8:19 AM,Wednesday,No,No,No,Morning
3093,City,,No Cars Available,13-07-2016 08:23,,NA,NA,13-07-2016,8:23 AM,Wednesday,No,No,No,Morning
3103,City,,No Cars Available,13-07-2016 08:23,,NA,NA,13-07-2016,8:23 AM,Wednesday,No,No,No,Morning
3102,City,,No Cars Available,13-07-2016 08:27,,NA,NA,13-07-2016,8:27 AM,Wednesday,No,No,No,Morning
3106,City,,No Cars Available,13-07-2016 08:27,,NA,NA,13-07-2016,8:27 AM,Wednesday,No,No,No,Morning
3105,City,,No Cars Available,13-07-2016 08:29,,NA,NA,13-07-2016,8:29 AM,Wednesday,No,No,No,Morning
3128,City,,No Cars Available,13-07-2016 08:33,,NA,NA,13-07-2016,8:33 AM,Wednesday,No,No,No,Morning
3116,City,,No Cars Available,13-07-2016 08:34,,NA,NA,13-07-2016,8:34 AM,Wednesday,No,No,No,Morning
3115,City,,No Cars Available,13-07-2016 08:37,,NA,NA,13-07-2016,8:37 AM,Wednesday,No,No,No,Morning
3121,City,,No Cars Available,13-07-2016 08:39,,NA,NA,13-07-2016,8:39 AM,Wednesday,No,No,No,Morning
3124,City,,No Cars Available,13-07-2016 08:40,,NA,NA,13-07-2016,8:40 AM,Wednesday,No,No,No,Morning
3127,City,,No Cars Available,13-07-2016 08:41,,NA,NA,13-07-2016,8:41 AM,Wednesday,No,No,No,Morning
3133,City,,No Cars Available,13-07-2016 08:42,,NA,NA,13-07-2016,8:42 AM,Wednesday,No,No,No,Morning
3136,City,,No Cars Available,13-07-2016 08:51,,NA,NA,13-07-2016,8:51 AM,Wednesday,No,No,No,Morning
3164,City,,No Cars Available,13-07-2016 09:05,,NA,NA,13-07-2016,9:05 AM,Wednesday,No,No,No,Morning
3165,City,,No Cars Available,13-07-2016 09:09,,NA,NA,13-07-2016,9:09 AM,Wednesday,No,No,No,Morning
3167,City,,No Cars Available,13-07-2016 09:10,,NA,NA,13-07-2016,9:10 AM,Wednesday,No,No,No,Morning
3178,City,,No Cars Available,13-07-2016 09:20,,NA,NA,13-07-2016,9:20 AM,Wednesday,No,No,No,Morning
3195,City,,No Cars Available,13-07-2016 09:34,,NA,NA,13-07-2016,9:34 AM,Wednesday,No,No,No,Morning
3204,City,,No Cars Available,13-07-2016 09:37,,NA,NA,13-07-2016,9:37 AM,Wednesday,No,No,No,Morning
3199,City,,No Cars Available,13-07-2016 09:41,,NA,NA,13-07-2016,9:41 AM,Wednesday,No,No,No,Morning
3219,City,,No Cars Available,13-07-2016 09:45,,NA,NA,13-07-2016,9:45 AM,Wednesday,No,No,No,Morning
3209,City,,No Cars Available,13-07-2016 09:52,,NA,NA,13-07-2016,9:52 AM,Wednesday,No,No,No,Morning
3225,City,,No Cars Available,13-07-2016 09:59,,NA,NA,13-07-2016,9:59 AM,Wednesday,No,No,No,Morning
3241,City,,No Cars Available,13-07-2016 10:04,,NA,NA,13-07-2016,10:04 AM,Wednesday,No,No,No,Morning
3234,City,,No Cars Available,13-07-2016 10:05,,NA,NA,13-07-2016,10:05 AM,Wednesday,No,No,No,Morning
3239,City,,No Cars Available,13-07-2016 10:05,,NA,NA,13-07-2016,10:05 AM,Wednesday,No,No,No,Morning
3252,City,,No Cars Available,13-07-2016 10:07,,NA,NA,13-07-2016,10:07 AM,Wednesday,No,No,No,Morning
3244,City,,No Cars Available,13-07-2016 10:09,,NA,NA,13-07-2016,10:09 AM,Wednesday,No,No,No,Morning
3246,City,,No Cars Available,13-07-2016 10:11,,NA,NA,13-07-2016,10:11 AM,Wednesday,No,No,No,Morning
3257,City,,No Cars Available,13-07-2016 10:12,,NA,NA,13-07-2016,10:12 AM,Wednesday,No,No,No,Morning
3251,City,,No Cars Available,13-07-2016 10:12,,NA,NA,13-07-2016,10:12 AM,Wednesday,No,No,No,Morning
3247,City,,No Cars Available,13-07-2016 10:13,,NA,NA,13-07-2016,10:13 AM,Wednesday,No,No,No,Morning
3259,City,,No Cars Available,13-07-2016 10:16,,NA,NA,13-07-2016,10:16 AM,Wednesday,No,No,No,Morning
3267,City,,No Cars Available,13-07-2016 10:25,,NA,NA,13-07-2016,10:25 AM,Wednesday,No,No,No,Morning
3269,Airport,,No Cars Available,13-07-2016 10:31,,NA,NA,13-07-2016,10:31 AM,Wednesday,No,No,No,Morning
3272,City,,No Cars Available,13-07-2016 10:38,,NA,NA,13-07-2016,10:38 AM,Wednesday,No,No,No,Morning
3278,City,,No Cars Available,13-07-2016 10:40,,NA,NA,13-07-2016,10:40 AM,Wednesday,No,No,No,Morning
3279,Airport,,No Cars Available,13-07-2016 10:41,,NA,NA,13-07-2016,10:41 AM,Wednesday,No,No,No,Morning
3284,Airport,,No Cars Available,13-07-2016 10:49,,NA,NA,13-07-2016,10:49 AM,Wednesday,No,No,No,Morning
3288,City,,No Cars Available,13-07-2016 11:03,,NA,NA,13-07-2016,11:03 AM,Wednesday,No,No,No,Morning
3290,City,,No Cars Available,13-07-2016 11:14,,NA,NA,13-07-2016,11:14 AM,Wednesday,No,No,No,Morning
3296,City,,No Cars Available,13-07-2016 11:39,,NA,NA,13-07-2016,11:39 AM,Wednesday,No,No,No,Morning
3308,City,,No Cars Available,13-07-2016 11:58,,NA,NA,13-07-2016,11:58 AM,Wednesday,No,No,No,Morning
3322,City,,No Cars Available,13-07-2016 12:21,,NA,NA,13-07-2016,12:21 PM,Wednesday,No,No,No,Afternoon
3325,Airport,,No Cars Available,13-07-2016 12:26,,NA,NA,13-07-2016,12:26 PM,Wednesday,No,No,No,Afternoon
3332,City,,No Cars Available,13-07-2016 12:34,,NA,NA,13-07-2016,12:34 PM,Wednesday,No,No,No,Afternoon
3331,City,,No Cars Available,13-07-2016 12:37,,NA,NA,13-07-2016,12:37 PM,Wednesday,No,No,No,Afternoon
3335,City,,No Cars Available,13-07-2016 12:39,,NA,NA,13-07-2016,12:39 PM,Wednesday,No,No,No,Afternoon
3345,Airport,,No Cars Available,13-07-2016 13:04,,NA,NA,13-07-2016,1:04 PM,Wednesday,No,No,No,Afternoon
3350,City,,No Cars Available,13-07-2016 13:17,,NA,NA,13-07-2016,1:17 PM,Wednesday,No,No,No,Afternoon
3349,Airport,,No Cars Available,13-07-2016 13:18,,NA,NA,13-07-2016,1:18 PM,Wednesday,No,No,No,Afternoon
3361,City,,No Cars Available,13-07-2016 13:32,,NA,NA,13-07-2016,1:32 PM,Wednesday,No,No,No,Afternoon
3356,Airport,,No Cars Available,13-07-2016 13:32,,NA,NA,13-07-2016,1:32 PM,Wednesday,No,No,No,Afternoon
3364,Airport,,No Cars Available,13-07-2016 13:41,,NA,NA,13-07-2016,1:41 PM,Wednesday,No,No,No,Afternoon
3368,City,,No Cars Available,13-07-2016 13:53,,NA,NA,13-07-2016,1:53 PM,Wednesday,No,No,No,Afternoon
3371,City,,No Cars Available,13-07-2016 14:02,,NA,NA,13-07-2016,2:02 PM,Wednesday,No,No,No,Afternoon
3373,City,,No Cars Available,13-07-2016 14:06,,NA,NA,13-07-2016,2:06 PM,Wednesday,No,No,No,Afternoon
3374,City,,No Cars Available,13-07-2016 14:13,,NA,NA,13-07-2016,2:13 PM,Wednesday,No,No,No,Afternoon
3376,Airport,,No Cars Available,13-07-2016 14:18,,NA,NA,13-07-2016,2:18 PM,Wednesday,No,No,No,Afternoon
3386,Airport,,No Cars Available,13-07-2016 14:39,,NA,NA,13-07-2016,2:39 PM,Wednesday,No,No,No,Afternoon
3389,City,,No Cars Available,13-07-2016 14:39,,NA,NA,13-07-2016,2:39 PM,Wednesday,No,No,No,Afternoon
3390,Airport,,No Cars Available,13-07-2016 14:40,,NA,NA,13-07-2016,2:40 PM,Wednesday,No,No,No,Afternoon
3401,City,,No Cars Available,13-07-2016 15:11,,NA,NA,13-07-2016,3:11 PM,Wednesday,No,No,No,Afternoon
3402,Airport,,No Cars Available,13-07-2016 15:12,,NA,NA,13-07-2016,3:12 PM,Wednesday,No,No,No,Afternoon
3398,City,,No Cars Available,13-07-2016 15:12,,NA,NA,13-07-2016,3:12 PM,Wednesday,No,No,No,Afternoon
3406,Airport,,No Cars Available,13-07-2016 15:20,,NA,NA,13-07-2016,3:20 PM,Wednesday,No,No,No,Afternoon
3410,Airport,,No Cars Available,13-07-2016 15:24,,NA,NA,13-07-2016,3:24 PM,Wednesday,No,No,No,Afternoon
3409,City,,No Cars Available,13-07-2016 15:25,,NA,NA,13-07-2016,3:25 PM,Wednesday,No,No,No,Afternoon
3417,City,,No Cars Available,13-07-2016 15:41,,NA,NA,13-07-2016,3:41 PM,Wednesday,No,No,No,Afternoon
3426,City,,No Cars Available,13-07-2016 15:56,,NA,NA,13-07-2016,3:56 PM,Wednesday,No,No,No,Afternoon
3435,City,,No Cars Available,13-07-2016 16:07,,NA,NA,13-07-2016,4:07 PM,Wednesday,No,No,No,Afternoon
3439,City,,No Cars Available,13-07-2016 16:19,,NA,NA,13-07-2016,4:19 PM,Wednesday,No,No,No,Afternoon
3442,City,,No Cars Available,13-07-2016 16:29,,NA,NA,13-07-2016,4:29 PM,Wednesday,No,No,No,Afternoon
3443,City,,No Cars Available,13-07-2016 16:35,,NA,NA,13-07-2016,4:35 PM,Wednesday,No,No,No,Afternoon
3447,City,,No Cars Available,13-07-2016 16:42,,NA,NA,13-07-2016,4:42 PM,Wednesday,No,No,No,Afternoon
3463,Airport,,No Cars Available,13-07-2016 17:08,,NA,NA,13-07-2016,5:08 PM,Wednesday,No,No,No,Evening
3464,Airport,,No Cars Available,13-07-2016 17:11,,NA,NA,13-07-2016,5:11 PM,Wednesday,No,No,No,Evening
3473,Airport,,No Cars Available,13-07-2016 17:13,,NA,NA,13-07-2016,5:13 PM,Wednesday,No,No,No,Evening
3470,Airport,,No Cars Available,13-07-2016 17:15,,NA,NA,13-07-2016,5:15 PM,Wednesday,No,No,No,Evening
3474,Airport,,No Cars Available,13-07-2016 17:18,,NA,NA,13-07-2016,5:18 PM,Wednesday,No,No,No,Evening
3467,Airport,,No Cars Available,13-07-2016 17:19,,NA,NA,13-07-2016,5:19 PM,Wednesday,No,No,No,Evening
3481,Airport,,No Cars Available,13-07-2016 17:20,,NA,NA,13-07-2016,5:20 PM,Wednesday,No,No,No,Evening
3479,Airport,,No Cars Available,13-07-2016 17:20,,NA,NA,13-07-2016,5:20 PM,Wednesday,No,No,No,Evening
3487,Airport,,No Cars Available,13-07-2016 17:20,,NA,NA,13-07-2016,5:20 PM,Wednesday,No,No,No,Evening
3476,Airport,,No Cars Available,13-07-2016 17:23,,NA,NA,13-07-2016,5:23 PM,Wednesday,No,No,No,Evening
3484,City,,No Cars Available,13-07-2016 17:25,,NA,NA,13-07-2016,5:25 PM,Wednesday,No,No,No,Evening
3491,Airport,,No Cars Available,13-07-2016 17:27,,NA,NA,13-07-2016,5:27 PM,Wednesday,No,No,No,Evening
3488,Airport,,No Cars Available,13-07-2016 17:27,,NA,NA,13-07-2016,5:27 PM,Wednesday,No,No,No,Evening
3490,Airport,,No Cars Available,13-07-2016 17:27,,NA,NA,13-07-2016,5:27 PM,Wednesday,No,No,No,Evening
3493,Airport,,No Cars Available,13-07-2016 17:28,,NA,NA,13-07-2016,5:28 PM,Wednesday,No,No,No,Evening
3492,Airport,,No Cars Available,13-07-2016 17:29,,NA,NA,13-07-2016,5:29 PM,Wednesday,No,No,No,Evening
3480,Airport,,No Cars Available,13-07-2016 17:29,,NA,NA,13-07-2016,5:29 PM,Wednesday,No,No,No,Evening
3489,Airport,,No Cars Available,13-07-2016 17:31,,NA,NA,13-07-2016,5:31 PM,Wednesday,No,No,No,Evening
3502,Airport,,No Cars Available,13-07-2016 17:32,,NA,NA,13-07-2016,5:32 PM,Wednesday,No,No,No,Evening
3494,Airport,,No Cars Available,13-07-2016 17:33,,NA,NA,13-07-2016,5:33 PM,Wednesday,No,No,No,Evening
3501,Airport,,No Cars Available,13-07-2016 17:36,,NA,NA,13-07-2016,5:36 PM,Wednesday,No,No,No,Evening
3503,Airport,,No Cars Available,13-07-2016 17:38,,NA,NA,13-07-2016,5:38 PM,Wednesday,No,No,No,Evening
3509,Airport,,No Cars Available,13-07-2016 17:39,,NA,NA,13-07-2016,5:39 PM,Wednesday,No,No,No,Evening
3504,Airport,,No Cars Available,13-07-2016 17:41,,NA,NA,13-07-2016,5:41 PM,Wednesday,No,No,No,Evening
3512,Airport,,No Cars Available,13-07-2016 17:41,,NA,NA,13-07-2016,5:41 PM,Wednesday,No,No,No,Evening
3519,Airport,,No Cars Available,13-07-2016 17:41,,NA,NA,13-07-2016,5:41 PM,Wednesday,No,No,No,Evening
3516,Airport,,No Cars Available,13-07-2016 17:41,,NA,NA,13-07-2016,5:41 PM,Wednesday,No,No,No,Evening
3513,Airport,,No Cars Available,13-07-2016 17:42,,NA,NA,13-07-2016,5:42 PM,Wednesday,No,No,No,Evening
3515,Airport,,No Cars Available,13-07-2016 17:42,,NA,NA,13-07-2016,5:42 PM,Wednesday,No,No,No,Evening
3521,Airport,,No Cars Available,13-07-2016 17:45,,NA,NA,13-07-2016,5:45 PM,Wednesday,No,No,No,Evening
3527,Airport,,No Cars Available,13-07-2016 17:46,,NA,NA,13-07-2016,5:46 PM,Wednesday,No,No,No,Evening
3526,Airport,,No Cars Available,13-07-2016 17:48,,NA,NA,13-07-2016,5:48 PM,Wednesday,No,No,No,Evening
3522,Airport,,No Cars Available,13-07-2016 17:49,,NA,NA,13-07-2016,5:49 PM,Wednesday,No,No,No,Evening
3536,Airport,,No Cars Available,13-07-2016 17:51,,NA,NA,13-07-2016,5:51 PM,Wednesday,No,No,No,Evening
3534,Airport,,No Cars Available,13-07-2016 17:51,,NA,NA,13-07-2016,5:51 PM,Wednesday,No,No,No,Evening
3537,Airport,,No Cars Available,13-07-2016 17:55,,NA,NA,13-07-2016,5:55 PM,Wednesday,No,No,No,Evening
3533,Airport,,No Cars Available,13-07-2016 17:56,,NA,NA,13-07-2016,5:56 PM,Wednesday,No,No,No,Evening
3535,Airport,,No Cars Available,13-07-2016 17:56,,NA,NA,13-07-2016,5:56 PM,Wednesday,No,No,No,Evening
3532,Airport,,No Cars Available,13-07-2016 17:57,,NA,NA,13-07-2016,5:57 PM,Wednesday,No,No,No,Evening
3547,Airport,,No Cars Available,13-07-2016 17:57,,NA,NA,13-07-2016,5:57 PM,Wednesday,No,No,No,Evening
3531,Airport,,No Cars Available,13-07-2016 17:57,,NA,NA,13-07-2016,5:57 PM,Wednesday,No,No,No,Evening
3538,Airport,,No Cars Available,13-07-2016 17:58,,NA,NA,13-07-2016,5:58 PM,Wednesday,No,No,No,Evening
3543,Airport,,No Cars Available,13-07-2016 17:59,,NA,NA,13-07-2016,5:59 PM,Wednesday,No,No,No,Evening
3539,Airport,,No Cars Available,13-07-2016 18:02,,NA,NA,13-07-2016,6:02 PM,Wednesday,No,No,No,Evening
3542,Airport,,No Cars Available,13-07-2016 18:05,,NA,NA,13-07-2016,6:05 PM,Wednesday,No,No,No,Evening
3553,Airport,,No Cars Available,13-07-2016 18:08,,NA,NA,13-07-2016,6:08 PM,Wednesday,No,No,No,Evening
